0.248239436619718	0.464186782746340
0.246478873239437	0.525524337158686
0.320422535211268	0.421448357736446
0.310446009389671	0.468144044321330
0.298708920187793	0.530273051048674
0.282863849765258	0.610209734863475
0.274647887323944	0.643846458250890
0.262323943661972	0.681836169370795
0.259976525821596	0.718638702018204
0.244131455399061	0.752275425405619
0.433098591549296	0.409180846853977
0.379694835680751	0.438464582508904
0.379694835680751	0.478037198258805
0.363849765258216	0.545706371191136
0.350352112676056	0.607835377918480
0.319248826291080	0.643846458250890
0.327464788732394	0.676691729323308
0.317488262910798	0.725366046695687
0.279929577464789	0.755045508508112
0.600352112676056	0.384250098931539
0.515258215962441	0.334784329244163
0.489436619718310	0.376731301939058
0.496478873239437	0.457063711911357
0.460093896713615	0.498219232291255
0.438380281690141	0.535021764938663
0.417253521126761	0.575781559161061
0.417253521126761	0.616541353383459
0.397300469483568	0.680648990898298
0.359741784037559	0.730510486743174
0.391431924882629	0.735259200633162
0.532276995305164	0.311832212109220
0.558685446009390	0.393351800554017
0.551056338028169	0.458646616541353
0.521713615023474	0.498614958448754
0.561619718309859	0.499802136921251
0.524061032863850	0.552829442026118
0.492370892018779	0.628017411950930
0.475352112676056	0.686584883260784
0.458333333333333	0.744360902255639
0.284624413145540	0.582113177681045
0.250586854460094	0.579738820736051
0.0269953051643193	0.203798971111991
0	0.119509299564701
0.0451877934272301	0.112386228729719
0.0639671361502347	0.263949347051840
0.117957746478873	0.245745943806886
0.0974178403755869	0.116739216462208
0.187206572769953	0.126236644242184
0.177230046948357	0.163830629204590
0.102699530516432	0.145627225959636
0.311619718309859	0.204986149584488
0.210680751173709	0.248120300751880
0.169600938967136	0.277404036406807
0.311619718309859	0.261970716264345
0.281103286384977	0.292045904234270
0.221830985915493	0.315789473684211
0.270539906103286	0.351800554016621
0.332746478873239	0.305500593589236
0.335093896713615	0.344281757024139
0.312793427230047	0.371982588049070
0.376173708920188	0
0.407863849765258	0.105658884052236
0.423122065727700	0.188365650969529
0.482394366197183	0.284527107241789
0.412558685446009	0.267115156311832
0.438967136150235	0.0937870993272655
0.461267605633803	0.183221210922042
0.474178403755869	0.237039968341907
0.180164319248826	0.348239018599129
0.255868544600939	0.419865453106450
0.0275821596244131	0.151958844479620
0.399061032863850	0.00277008310249308
0.640258215962441	0.439651760981401
0.633802816901409	0.470914127423823
0.606807511737089	0.499406410763752
0.634389671361502	0.594380688563514
0.622652582159624	0.642263553620894
0.649061032863850	0.712307083498219
0.575117370892019	0.762168579343095
0.726525821596244	0.456667985753858
0.711854460093897	0.537791848041156
0.768779342723005	0.597942223981005
0.713028169014085	0.656905421448358
0.753521126760563	0.727344677483182
0.784037558685446	0.489513256826276
0.787558685446009	0.666402849228334
0.811032863849765	0.781163434903047
0.864436619718310	0.775227542540562
0.536384976525822	0.698060941828255
0.815140845070423	0.725761772853186
0.671361502347418	0.554016620498615
0.850352112676056	0.808468539770479
0.887910798122066	0.760189948555600
0.876173708920188	0.738820736050653
1	0.961218836565097
0.494131455399061	0.861891571032845
0.495305164319249	0.918876137712703
0.482394366197183	0.972694895132568
0.478286384976526	1
0.569248826291080	0.805698456667986
